1,10,25,47,17,51,0
1,19,29,46,15,42,0
1,11,23,41,12,50,0
1,19,20,43,12,43,0
1,15,28,50,17,41,0
1,11,27,41,18,51,0
1,20,29,40,12,47,0
1,11,22,43,20,50,0
1,9,21,49,15,40,0
1,10,25,41,15,49,0
1,23,22,46,10,46,0
1,20,22,48,13,44,0
1,21,26,44,17,46,0
1,19,27,42,12,40,0
1,21,27,47,16,52,0
1,9,29,42,15,50,0
1,20,25,48,14,46,0
1,11,20,43,11,52,0
1,17,25,47,15,52,0
1,15,23,44,10,48,0
1,19,20,42,15,44,0
1,15,22,48,14,44,0
1,22,23,41,11,51,0
1,10,28,44,16,48,0
1,22,30,43,19,40,0
1,16,26,41,12,47,0
1,23,20,47,14,53,0
1,22,22,47,15,51,0
1,15,30,44,9,44,0
1,14,27,40,11,51,0
1,23,24,41,17,44,0
1,21,24,45,14,45,0
1,16,21,41,20,46,0
1,20,21,44,10,51,0
1,16,26,45,19,51,0
1,11,21,50,9,42,0
1,14,24,42,11,49,0
1,11,27,49,18,48,0
1,10,21,49,17,51,0
1,23,29,50,17,41,0
1,16,20,41,11,44,0
1,16,24,44,13,46,0
1,14,20,45,12,47,0
1,16,22,41,17,41,0
1,21,30,47,11,44,0
1,18,23,42,11,41,0
1,8,27,44,19,49,0
1,13,28,42,18,50,0
1,20,28,41,15,46,0
1,20,28,45,12,49,0
1,16,28,43,11,53,0
1,16,21,45,13,44,0
1,14,29,44,18,49,0
1,11,20,50,13,44,0
1,21,27,44,10,46,0
1,18,28,42,10,51,0
1,16,25,42,17,47,0
1,9,23,43,14,45,0
1,18,27,46,18,52,0
1,10,22,44,12,46,0
1,10,29,42,9,43,0
1,18,23,42,20,50,0
1,21,21,45,14,46,0
1,21,27,49,9,40,0
1,12,20,47,11,47,0
1,12,20,40,17,43,0
1,13,28,40,18,45,0
1,19,29,49,17,48,0
1,17,28,44,16,42,0
1,13,30,47,12,43,0
1,15,29,42,15,51,0
1,15,20,43,12,41,0
1,13,29,48,11,47,0
1,17,21,49,18,52,0
1,15,21,43,13,49,0
1,23,27,50,18,43,0
1,17,26,48,20,53,0
1,22,21,48,9,47,0
1,20,26,41,13,49,0
1,9,29,40,13,42,0
1,15,25,45,13,43,0
1,9,25,43,14,51,0
1,23,26,43,12,40,0
1,11,28,47,16,53,0
1,11,22,48,11,43,0
1,12,30,47,11,43,0
1,23,23,46,13,51,0
1,8,26,43,9,40,0
1,20,24,44,14,42,0
1,13,27,46,10,45,0
1,18,22,50,13,51,0
1,23,25,48,10,51,0
1,13,24,44,17,50,0
1,14,29,41,9,52,0
1,8,25,45,20,47,0
1,8,30,47,12,43,0
1,16,24,49,9,51,0
1,14,30,40,16,40,0
1,11,28,44,20,42,0
1,19,23,47,11,46,0
1,21,21,46,19,52,0
1,16,22,43,18,51,0
1,12,24,42,18,51,0
1,10,25,45,11,45,0
1,10,23,46,19,50,0
1,13,21,42,12,50,0
1,17,24,44,18,45,0
1,15,21,42,9,48,0
1,19,26,40,13,43,0
1,15,20,45,11,44,0
1,9,24,40,11,46,0
1,14,26,50,13,50,0
1,20,25,41,9,50,0
1,19,24,40,16,42,0
1,9,28,45,16,40,0
1,15,22,40,12,40,0
1,8,23,48,9,41,0
1,8,26,49,15,43,0
1,11,22,48,11,44,0
1,13,29,41,17,47,0
1,16,20,46,16,46,0
1,8,26,49,11,49,0
1,18,24,40,11,40,0
1,23,21,49,15,42,0
1,11,27,41,13,41,0
1,18,27,47,9,45,0
1,22,27,41,13,46,0
1,12,25,45,14,51,0
1,16,30,44,9,44,0
1,10,28,46,16,53,0
1,8,28,42,9,48,0
1,23,27,41,15,43,0
1,13,22,42,13,48,0
1,23,23,40,13,41,0
1,12,27,47,16,40,0
1,16,20,47,17,46,0
1,11,25,46,20,53,0
1,12,24,49,20,42,0
1,15,28,48,13,47,0
1,17,30,49,20,53,0
1,9,29,50,10,47,0
1,20,22,43,16,41,0
1,19,28,49,20,45,0
1,22,21,50,19,43,0
1,22,29,47,14,47,0
1,16,30,50,16,41,0
1,22,25,50,20,46,0
1,10,22,48,16,40,0
1,23,26,41,18,48,0
1,13,26,43,16,52,0
1,14,20,41,11,42,0
1,23,25,45,15,50,0
1,16,25,49,12,45,0
1,13,26,45,18,50,0
1,18,26,46,11,46,0
1,17,30,40,12,48,0
1,11,23,44,20,40,0
1,19,24,50,13,45,0
1,16,20,45,15,52,0
1,16,22,48,17,41,0
1,22,21,42,19,41,0
1,12,27,47,15,43,0
1,20,29,47,9,53,0
1,9,30,41,14,53,0
1,14,30,40,16,53,0
1,12,22,48,16,52,0
1,8,25,50,16,48,0
1,8,26,42,16,40,0
1,13,22,50,16,52,0
1,11,21,45,17,50,0
1,23,28,43,15,49,0
1,13,25,50,10,49,0
1,8,21,43,9,43,0
1,12,21,47,17,43,0
1,8,20,40,19,53,0
1,9,24,46,13,41,0
1,18,30,44,15,42,0
1,20,23,40,10,52,0
1,23,25,47,17,49,0
1,22,26,43,13,41,0
1,11,29,46,16,41,0
1,13,28,49,17,47,0
1,17,28,46,20,48,0
1,16,21,40,17,51,0
1,20,25,46,20,48,0
1,10,27,49,15,50,0
1,13,26,46,11,49,0
1,16,25,42,18,48,0
1,11,26,46,17,48,0
1,12,27,50,10,53,0
1,20,27,48,15,44,0
1,12,21,47,12,49,0
1,12,23,45,11,46,0
1,17,24,41,14,50,0
1,15,30,40,19,43,0
1,22,23,49,13,53,0
1,16,26,41,13,52,0
1,15,30,47,17,43,0
1,12,30,48,11,52,0
1,12,29,40,18,43,0
1,22,21,43,15,53,0
1,19,25,50,17,46,0
1,22,23,42,14,52,0
1,14,22,48,15,53,0
1,13,27,44,18,52,0
1,15,27,49,20,45,0
1,19,22,41,10,51,0
1,18,26,43,18,41,0
1,16,30,46,14,44,0
1,19,20,47,15,45,0
1,10,20,43,9,48,0
1,17,28,43,18,53,0
1,17,22,49,20,40,0
1,21,29,50,14,44,0
1,11,23,42,20,44,0
1,11,24,41,12,45,0
1,9,21,49,12,41,0
1,15,30,41,16,45,0
1,14,26,40,10,51,0
1,23,28,40,20,41,0
1,14,25,47,10,50,0
1,12,28,41,20,40,0
1,21,25,44,14,49,0
1,17,26,45,9,50,0
1,16,21,46,12,46,0
1,9,24,43,17,40,0
1,22,21,44,19,46,0
1,15,24,46,11,52,0
1,9,24,44,13,46,0
1,12,23,48,11,52,0
1,18,24,45,10,50,0
1,20,23,42,11,42,0
1,11,25,46,12,50,0
1,10,28,42,11,40,0
1,19,28,45,17,41,0
1,11,24,50,16,44,0
1,13,21,47,18,40,0
1,19,23,40,17,49,0
1,20,26,45,16,46,0
1,13,21,44,20,45,0
1,21,22,44,13,46,0
1,15,30,48,20,43,0
1,9,26,41,15,51,0
1,21,30,44,13,44,0
1,23,27,46,19,50,0
1,13,23,41,11,53,0
1,11,23,46,13,48,0
1,15,20,47,14,45,0
1,8,24,47,19,49,0
1,20,23,48,13,53,0
1,20,21,50,10,41,0
1,22,24,41,17,41,0
1,23,29,50,11,50,0
1,14,23,42,13,43,0
1,8,25,46,15,43,0
1,20,20,42,13,41,0
1,15,26,48,15,51,0
1,14,22,44,20,52,0
1,21,22,48,19,40,0
1,13,30,41,17,49,0
1,20,22,44,17,47,0
1,17,28,40,11,51,0
1,22,26,48,13,51,0
1,12,26,41,19,42,0
1,23,20,41,17,50,0
1,10,25,45,15,50,0
1,14,22,48,15,44,0
1,15,23,43,10,53,0
1,15,23,50,11,45,0
1,19,29,47,17,43,0
1,12,29,48,9,51,0
1,12,26,41,9,48,0
1,11,28,50,20,47,0
1,18,29,45,15,51,0
1,18,28,45,9,45,0
1,14,22,42,18,52,0
1,10,25,40,16,45,0
1,18,26,40,18,45,0
1,13,28,41,20,49,0
1,13,22,44,16,44,0
1,12,27,41,16,47,0
1,23,30,45,11,40,0
1,22,23,42,14,46,0
1,12,26,42,18,45,0
1,14,20,50,20,44,0
1,10,29,40,19,52,0
1,10,29,50,13,44,0
1,20,30,48,14,48,0
1,17,26,48,9,53,0
1,17,20,48,17,53,0
1,8,26,45,16,53,0
1,18,29,43,13,52,0
1,15,22,46,19,43,0
1,11,27,42,12,53,0
1,19,24,49,10,51,0
1,17,21,46,12,40,0
1,20,23,43,15,43,0
1,19,29,43,13,46,0
1,20,21,41,17,47,0
1,14,23,47,12,46,0
1,14,26,42,19,40,0
1,10,28,42,19,53,0
1,14,22,40,18,49,0
1,12,23,45,10,44,0
1,23,29,41,17,45,0
1,9,29,47,14,43,0
1,18,26,42,12,44,0
1,17,30,41,12,40,0
1,21,29,43,14,50,0
1,15,24,43,15,44,0
1,19,21,48,17,52,0
1,23,29,46,14,44,0
1,14,20,41,19,40,0
1,9,22,42,18,42,0
1,14,24,47,19,51,0
1,11,28,42,17,48,0
1,21,23,45,18,42,0
1,11,25,40,9,45,0
1,17,29,40,11,42,0
1,23,24,44,10,50,0
1,14,28,41,17,51,0
1,10,29,44,9,51,0
1,12,23,50,11,49,0
1,12,24,40,18,49,0
1,8,21,44,20,49,0
1,14,29,46,14,43,0
1,21,20,44,9,53,0
1,23,20,49,11,43,0
1,18,21,40,14,41,0
1,23,21,42,13,49,0
1,22,24,50,20,47,0
1,20,22,43,17,46,0
1,10,27,48,11,44,0
1,20,25,48,13,51,0
1,22,30,44,15,53,0
1,16,30,44,16,43,0
1,8,29,41,15,40,0
1,21,23,46,9,51,0
1,22,27,40,9,48,0
1,18,28,45,16,48,0
1,21,29,43,9,51,0
1,8,29,41,14,48,0
1,22,21,41,11,47,0
1,19,26,45,20,49,0
1,20,24,50,9,53,0
1,8,28,42,19,41,0
1,17,22,49,9,52,0
1,23,28,49,11,52,0
1,15,27,49,9,45,0
1,16,26,40,9,52,0
1,15,24,40,16,43,0
1,14,22,40,9,43,0
1,8,29,48,18,45,0
1,15,21,46,19,52,0
1,23,27,50,13,52,0
1,21,20,42,10,49,0
1,16,22,49,19,53,0
1,8,22,44,20,53,0
1,19,26,49,13,47,0
1,19,22,48,9,51,0
1,21,26,50,20,50,0
1,18,22,45,16,41,0
1,22,21,45,20,49,0
1,9,29,49,15,44,0
1,19,27,43,10,46,0
1,18,25,46,17,51,0
1,19,21,44,9,47,0
1,18,23,50,19,51,0
1,13,26,40,14,52,0
1,18,30,48,15,40,0
1,12,21,40,10,44,0
1,19,25,50,18,49,0
1,15,25,47,10,44,0
1,20,30,40,9,47,0
1,16,26,45,13,47,0
1,13,30,49,17,41,0
1,18,23,45,18,48,0
1,9,25,42,17,51,0
1,16,24,50,9,48,0
1,17,20,44,9,51,0
1,20,22,48,14,41,0
1,17,30,50,20,50,0
1,23,24,50,14,51,0
1,15,23,44,10,51,0
1,21,24,49,10,52,0
1,11,26,43,17,40,0
1,12,20,50,14,52,0
1,22,25,45,14,44,0
1,8,20,50,12,51,0
1,14,21,47,11,42,0
1,11,21,49,13,52,0
1,14,22,41,19,40,0
1,8,25,44,14,45,0
1,12,20,48,15,50,0
1,22,24,47,13,51,0
1,8,29,50,16,40,0
1,9,29,44,18,44,0
1,17,30,41,13,51,0
1,21,28,48,18,53,0
1,9,28,49,9,45,0
1,11,28,45,10,52,0
1,14,30,45,9,47,0
1,22,30,45,12,48,0
1,23,28,42,20,48,0
1,21,24,48,14,45,0
1,17,20,45,20,49,0
1,18,29,40,13,51,0
1,12,22,44,14,42,0
1,17,22,44,20,49,0
1,20,21,42,17,48,0
1,15,26,50,11,40,0
1,18,29,45,14,47,0
1,23,29,43,17,52,0
1,10,21,43,14,53,0
1,16,21,45,12,41,0
1,23,25,43,12,44,0
1,17,29,41,16,49,0
1,10,24,44,11,51,0
1,21,20,41,16,52,0
1,23,26,43,13,52,0
1,11,28,42,17,41,0
1,20,28,50,18,53,0
1,8,23,41,10,40,0
1,8,29,49,12,45,0
1,13,29,41,12,49,0
1,13,20,45,18,48,0
1,12,26,48,9,47,0
1,13,24,47,17,46,0
1,8,29,43,20,52,0
1,15,25,48,16,51,0
1,17,26,46,20,52,0
1,9,27,42,10,47,0
1,18,30,47,19,43,0
1,10,25,47,9,53,0
1,9,28,40,13,42,0
1,17,22,50,12,46,0
1,9,24,45,12,46,0
1,19,25,41,9,49,0
1,23,21,42,11,45,0
1,9,30,42,20,52,0
1,15,27,41,13,51,0
1,12,25,48,20,41,0
1,11,26,46,18,41,0
1,9,24,43,13,45,0
1,14,29,43,11,52,0
1,20,25,41,16,45,0
1,19,24,41,17,40,0
1,20,23,41,16,52,0
1,8,25,48,19,46,0
1,13,28,47,12,44,0
1,23,27,44,9,40,0
1,10,22,48,9,51,0
1,19,24,41,15,43,0
1,8,21,40,18,43,0
1,14,20,48,12,45,0
1,12,21,50,19,44,0
1,8,23,46,12,48,0
1,16,29,49,20,53,0
1,13,23,47,20,45,0
1,20,29,49,9,46,0
1,17,23,44,14,42,0
1,19,24,46,19,45,0
1,9,22,42,9,44,0
1,9,20,42,19,40,0
1,15,30,46,14,45,0
1,20,25,46,10,49,0
1,22,27,46,15,53,0
1,13,24,40,13,52,0
1,9,28,49,12,45,0
1,8,21,45,17,45,0
1,15,22,48,17,40,0
1,13,22,44,17,42,0
1,23,25,49,18,51,0
1,15,25,43,14,48,0
1,13,28,48,13,49,0
1,18,22,50,15,53,0
1,15,25,47,18,50,0
1,16,27,45,15,43,0
1,11,29,41,16,51,0
1,15,20,40,19,42,0
1,19,20,49,12,45,0
1,18,28,45,18,45,0
1,14,27,50,15,47,0
1,19,20,43,14,45,0
1,19,30,46,15,46,0
1,9,29,48,13,43,0
1,18,23,40,18,49,0
1,17,28,50,10,48,0
1,18,24,40,15,44,0
1,18,24,42,15,47,0
1,18,25,47,10,43,0
1,23,21,46,18,50,0
1,15,30,40,17,52,0
1,22,21,43,12,43,0
1,12,28,42,11,43,0
1,16,24,47,11,52,0
1,19,25,49,18,44,0
1,13,25,44,13,53,0
1,16,29,47,17,48,0
1,20,27,42,10,44,0
1,13,25,45,20,45,0
1,23,25,50,12,45,0
1,10,23,47,20,51,0
1,21,30,48,10,42,0
1,20,28,44,19,43,0
1,13,24,41,17,49,0
1,16,28,43,20,46,0
1,23,29,49,15,51,0
1,10,30,49,11,47,0
1,19,23,46,11,43,0
1,13,30,48,15,49,0
1,17,27,46,11,43,0
1,8,23,47,13,43,0
1,14,21,43,12,50,0
1,13,26,50,10,41,0
1,10,29,40,14,47,0
1,8,21,40,19,40,0
1,23,22,43,11,49,0
1,10,30,41,14,48,0
1,11,20,49,16,50,0
1,8,26,43,13,45,0
1,15,25,43,13,49,0
1,16,20,42,18,52,0
1,18,20,50,11,50,0
1,13,22,40,17,40,0
1,19,21,42,13,47,0
1,22,23,45,15,43,0
1,8,29,41,14,49,0
1,23,30,47,9,48,0
1,13,22,48,17,46,0
1,13,29,49,16,52,0
1,9,26,49,13,43,0
1,11,29,40,13,42,0
1,13,22,48,9,52,0
1,14,24,41,19,46,0
1,23,23,45,15,41,0
1,8,26,40,15,47,0
1,9,22,42,16,50,0
1,17,24,47,16,40,0
1,16,21,45,14,43,0
1,9,25,41,14,48,0
1,8,24,49,9,50,0
1,19,21,48,14,46,0
1,23,26,44,17,51,0
1,10,28,50,20,42,0
1,12,28,50,17,44,0
1,20,30,48,20,52,0
1,9,21,45,20,44,0
1,19,24,40,13,43,0
1,10,22,44,14,48,0
1,14,26,47,16,45,0
1,17,26,45,16,48,0
1,14,25,43,15,50,0
1,23,25,41,14,52,0
1,20,30,48,18,42,0
1,23,24,50,14,53,0
1,19,30,46,14,52,0
1,8,25,40,12,45,0
1,18,30,47,11,53,0
1,11,23,50,19,45,0
1,13,29,47,17,53,0
1,17,20,43,16,50,0
1,9,25,41,13,51,0
1,23,21,43,10,42,0
1,10,29,49,20,42,0
1,10,22,45,20,48,0
1,22,30,48,19,52,0
1,13,23,48,13,46,0
1,10,27,43,10,50,0
1,13,25,47,12,40,0
1,11,22,44,13,45,0
1,16,22,41,14,46,0
1,13,21,45,12,49,0
1,16,29,43,12,43,0
1,8,30,42,14,52,0
1,22,23,48,20,48,0
1,14,30,40,10,42,0
1,9,21,49,16,41,0
1,8,21,48,12,43,0
1,17,30,47,17,42,0
1,15,23,43,13,50,0
1,19,26,50,17,50,0
1,10,23,46,12,45,0
1,8,25,47,10,45,0
1,23,28,46,13,49,0
1,15,30,42,17,44,0
1,21,25,43,19,52,0
1,9,22,41,19,47,0
1,11,22,48,15,52,0
1,9,28,41,17,47,0
1,8,27,43,20,45,0
1,13,27,50,9,48,0
1,17,29,50,10,47,0
1,19,24,48,16,53,0
1,10,24,49,16,53,0
1,19,20,43,19,45,0
1,22,27,45,19,40,0
1,17,23,44,17,46,0
1,17,22,47,9,46,0
1,11,25,49,9,44,0
1,10,28,42,15,41,0
1,15,24,48,13,40,0
1,10,21,44,15,51,0
1,22,22,40,9,53,0
1,22,22,47,20,40,0
1,18,28,44,14,42,0
1,10,21,48,19,43,0
1,11,23,43,14,45,0
1,11,24,48,11,49,0
1,15,29,45,13,44,0
1,11,25,45,12,48,0
1,10,30,42,16,50,0
1,18,26,47,12,46,0
1,23,26,44,18,41,0
1,12,20,45,18,49,0
1,8,22,50,14,45,0
1,18,26,44,19,47,0
1,22,26,47,13,41,0
1,18,30,42,20,49,0
1,9,23,45,16,52,0
1,9,27,48,9,49,0
1,23,23,47,18,49,0
1,20,27,46,15,42,0
1,10,30,49,9,45,0
1,16,21,41,11,53,0
1,19,30,45,18,48,0
1,20,30,47,18,51,0
1,15,28,44,11,42,0
1,16,24,41,12,45,0
1,14,22,42,12,47,0
1,14,25,41,19,50,0
1,11,25,44,15,49,0
1,19,25,44,9,51,0
1,19,26,44,20,46,0
1,10,27,45,20,42,0
1,21,23,46,9,41,0
1,19,20,42,10,49,0
1,20,27,45,9,49,0
1,9,28,46,9,43,0
1,17,23,47,10,47,0
1,22,21,43,20,45,0
1,15,25,42,15,49,0
1,13,30,47,20,40,0
1,21,29,46,9,52,0
1,12,25,47,20,43,0
1,16,21,40,16,52,0
1,22,23,45,15,43,0
1,8,20,49,18,43,0
1,22,28,43,20,44,0
1,9,21,45,17,46,0
1,18,27,47,14,51,0
1,16,25,45,18,48,0
1,14,23,47,11,42,0
1,10,28,50,13,42,0
1,8,21,41,20,48,0
1,17,22,50,18,49,0
1,8,27,49,13,46,0
1,22,23,41,12,43,0
1,10,30,49,18,44,0
1,21,20,50,16,48,0
1,20,23,45,19,42,0
1,21,26,41,9,40,0
1,22,26,48,16,43,0
1,23,30,47,20,48,0
1,9,29,40,10,41,0
1,15,22,48,13,40,0
1,23,21,42,20,46,0
1,8,24,45,16,49,0
1,18,30,40,12,53,0
1,12,27,45,18,46,0
1,14,25,48,12,42,0
